Mode,Q1,Q2,Q4,Q5a,Q5f,Q6c,Q7a,Q7c,Q8d,Q10a,Q10d,Q11,Q11a,Q12,Q14,Q15,Q16,Q18,sDevType,p_gender_sdc,p_age_group_sdc,p_education_sdc,total_time_taken,neutral_count,disagree_count,agree_count,very_count,just_count,vmj_count,opinionated,undecided_voter,Q8a
2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,3.0,2.0,9.08333333333334,12.0,30.0,12.0,7.0,47.0,-40.0,0.0,0.0,7.0
1.0,5.0,13.0,100.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,-1.0,1.0,2.0,2.0,14.183333333333335,24.0,18.0,12.0,8.0,46.0,-38.0,0.0,0.0,5.0
2.0,1.0,16.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,23.633333333333336,12.0,33.0,7.0,5.0,47.0,-42.0,0.0,0.0,8.0
2.0,2.0,4.0,100.0,4.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,-98.0,1.0,1.0,2.0,2.0,28.616666666666678,6.0,27.0,9.0,5.0,37.0,-32.0,0.0,0.0,6.0
2.0,2.0,-99.0,1.0,2.0,2.0,3.0,2.0,2.0,6.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.266666666666666,24.0,19.0,11.0,0.0,54.0,-54.0,0.0,0.0,5.0
2.0,4.0,16.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,4.0,2.0,10.266666666666662,2.0,22.0,13.0,13.0,23.0,-10.0,0.0,0.0,8.0
2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,8.249999999999995,2.0,46.0,6.0,26.0,28.0,-2.0,0.0,0.0,7.0
2.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,7.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,0.0,1.0,3.0,3.0,9.983333333333338,2.0,32.0,3.0,16.0,20.0,-4.0,0.0,0.0,9.0
2.0,2.0,-98.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,4.0,3.0,11.500000000000002,24.0,29.0,1.0,7.0,47.0,-40.0,0.0,0.0,7.0
1.0,4.0,11.0,3.0,1.0,1.0,4.0,2.0,3.0,10.0,4.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,-1.0,2.0,2.0,2.0,13.316666666666675,1.0,27.0,8.0,21.0,15.0,6.0,1.0,0.0,10.0
2.0,2.0,11.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,6.9833333333333325,5.0,25.0,7.0,8.0,28.0,-20.0,0.0,0.0,5.0
2.0,2.0,13.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,2.0,8.183333333333334,0.0,23.0,14.0,23.0,13.0,10.0,1.0,0.0,8.0
2.0,4.0,96.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,19.000000000000007,13.0,38.0,3.0,10.0,44.0,-34.0,0.0,0.0,5.0
2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,9.383333333333333,8.0,32.0,14.0,10.0,44.0,-34.0,0.0,0.0,5.0
2.0,4.0,13.0,100.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,13.499999999999995,11.0,37.0,6.0,11.0,43.0,-32.0,0.0,0.0,5.0
1.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,-1.0,1.0,4.0,2.0,13.666666666666671,2.0,42.0,8.0,27.0,25.0,2.0,1.0,0.0,2.0
2.0,2.0,11.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,12.633333333333328,12.0,29.0,13.0,9.0,45.0,-36.0,0.0,0.0,6.0
2.0,2.0,11.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,8.866666666666667,2.0,26.0,9.0,6.0,30.0,-24.0,0.0,0.0,7.0
2.0,2.0,16.0,-98.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,1.0,14.900000000000002,5.0,27.0,4.0,14.0,21.0,-7.0,0.0,1.0,6.0
2.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,21.116666666666653,16.0,28.0,10.0,6.0,48.0,-42.0,0.0,0.0,6.0
2.0,4.0,16.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,24.58333333333332,3.0,24.0,10.0,21.0,15.0,6.0,1.0,0.0,4.0
2.0,2.0,17.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,17.016666666666644,1.0,32.0,4.0,14.0,22.0,-8.0,0.0,0.0,5.0
2.0,4.0,13.0,-98.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,10.51666666666666,1.0,27.0,9.0,25.0,11.0,14.0,1.0,1.0,2.0
1.0,4.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-98.0,5.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,-1.0,1.0,4.0,3.0,17.816666666666674,1.0,20.0,12.0,24.0,9.0,15.0,1.0,0.0,4.0
2.0,4.0,16.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,1.0,10.766666666666666,8.0,27.0,19.0,7.0,47.0,-40.0,0.0,0.0,4.0
2.0,2.0,16.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,17.63333333333334,10.0,34.0,10.0,15.0,39.0,-24.0,0.0,0.0,4.0
2.0,4.0,-98.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,-98.0,1.0,2.0,1.0,1.0,15.766666666666682,13.0,24.0,9.0,3.0,43.0,-40.0,0.0,0.0,6.0
1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,7.0,5.0,5.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,-1.0,1.0,4.0,3.0,14.049999999999995,1.0,21.0,14.0,24.0,12.0,12.0,1.0,0.0,7.0
2.0,4.0,29.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,22.396666666666693,0.0,35.0,2.0,28.0,8.0,20.0,1.0,0.0,5.0
2.0,2.0,11.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,1.0,4.0,3.0,7.049999999999998,1.0,28.0,8.0,2.0,34.0,-32.0,0.0,0.0,6.0
2.0,4.0,13.0,100.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,11.11666666666667,4.0,48.0,2.0,21.0,33.0,-12.0,0.0,0.0,3.0
2.0,2.0,96.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,40.79999999999999,1.0,29.0,7.0,18.0,18.0,0.0,0.0,0.0,9.0
2.0,4.0,4.0,3.0,2.0,-99.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,-98.0,1.0,1.0,1.0,2.0,24.050000000000008,8.0,20.0,5.0,5.0,28.0,-23.0,0.0,0.0,1.0
2.0,2.0,20.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,5.883333333333334,4.0,40.0,10.0,12.0,42.0,-30.0,0.0,0.0,5.0
2.0,2.0,4.0,3.0,2.0,1.0,4.0,2.0,4.0,5.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,9.366666666666667,16.0,25.0,13.0,12.0,42.0,-30.0,0.0,0.0,8.0
2.0,4.0,20.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,6.4833333333333325,2.0,25.0,10.0,7.0,29.0,-22.0,0.0,0.0,2.0
2.0,2.0,11.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,32.56666666666667,14.0,38.0,2.0,10.0,44.0,-34.0,0.0,0.0,5.0
2.0,2.0,19.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,3.0,1.0,8.26666666666667,7.0,41.0,6.0,3.0,51.0,-48.0,0.0,0.0,9.0
2.0,4.0,29.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,2.0,2.0,1.0,18.833333333333325,10.0,26.0,18.0,6.0,48.0,-42.0,0.0,0.0,5.0
2.0,2.0,11.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,24.300000000000026,23.0,19.0,12.0,4.0,50.0,-46.0,0.0,0.0,7.0
2.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,8.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,16.116666666666674,3.0,24.0,10.0,8.0,28.0,-20.0,0.0,0.0,8.0
2.0,2.0,1.0,-98.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,30.633333333333308,5.0,43.0,6.0,15.0,39.0,-24.0,0.0,1.0,8.0
1.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,-1.0,2.0,4.0,3.0,13.549999999999988,2.0,21.0,13.0,14.0,22.0,-8.0,0.0,0.0,7.0
2.0,2.0,1.0,-98.0,2.0,1.0,3.0,3.0,4.0,8.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,12.4,4.0,43.0,7.0,7.0,47.0,-40.0,0.0,1.0,9.0
2.0,2.0,36.0,100.0,2.0,1.0,3.0,1.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,0.0,1.0,3.0,2.0,19.76666666666663,4.0,30.0,3.0,15.0,21.0,-6.0,0.0,0.0,8.0
2.0,4.0,11.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,12.25,5.0,20.0,12.0,6.0,30.0,-24.0,0.0,0.0,8.0
1.0,5.0,16.0,100.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,-1.0,2.0,3.0,2.0,17.88333333333334,2.0,28.0,22.0,15.0,37.0,-22.0,0.0,0.0,4.0
2.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,17.449999999999996,2.0,22.0,13.0,4.0,32.0,-28.0,0.0,0.0,8.0
1.0,2.0,17.0,-98.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,-98.0,2.0,3.0,-1.0,1.0,4.0,2.0,12.350000000000007,4.0,14.0,11.0,7.0,22.0,-15.0,0.0,1.0,8.0
2.0,2.0,16.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,6.350000000000002,22.0,17.0,15.0,6.0,48.0,-42.0,0.0,0.0,9.0
2.0,2.0,12.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,10.683333333333342,6.0,28.0,3.0,17.0,19.0,-2.0,0.0,0.0,9.0
2.0,4.0,30.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,6.5500000000000025,6.0,17.0,14.0,5.0,31.0,-26.0,0.0,0.0,6.0
2.0,2.0,-98.0,3.0,4.0,2.0,2.0,2.0,2.0,6.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,7.18333333333333,1.0,24.0,12.0,5.0,31.0,-26.0,0.0,0.0,7.0
2.0,1.0,30.0,1.0,1.0,2.0,3.0,3.0,3.0,7.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,7.9999999999999964,5.0,23.0,9.0,11.0,25.0,-14.0,0.0,0.0,9.0
2.0,5.0,13.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,4.0,2.0,14.3,7.0,26.0,21.0,16.0,38.0,-22.0,0.0,0.0,5.0
2.0,1.0,6.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,13.000000000000007,8.0,34.0,12.0,29.0,25.0,4.0,1.0,0.0,3.0
1.0,4.0,5.0,100.0,2.0,3.0,1.0,2.0,2.0,9.0,4.0,5.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,-1.0,2.0,4.0,3.0,14.350000000000005,3.0,17.0,16.0,14.0,22.0,-8.0,0.0,0.0,8.0
2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,8.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,11.133333333333328,5.0,28.0,21.0,7.0,47.0,-40.0,0.0,0.0,8.0
2.0,-98.0,16.0,-98.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,25.00000000000001,5.0,29.0,19.0,8.0,45.0,-37.0,0.0,1.0,4.0
2.0,4.0,4.0,-98.0,-98.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,-98.0,0.0,1.0,1.0,2.0,7.866666666666667,0.0,37.0,12.0,23.0,26.0,-3.0,0.0,1.0,5.0
2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,9.65,10.0,40.0,4.0,14.0,40.0,-26.0,0.0,0.0,8.0
2.0,2.0,16.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,13.566666666666665,5.0,25.0,7.0,5.0,31.0,-26.0,0.0,0.0,6.0
2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,3.0,2.0,8.716666666666677,3.0,18.0,16.0,5.0,31.0,-26.0,0.0,0.0,5.0
2.0,2.0,20.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,12.51666666666666,2.0,46.0,6.0,17.0,37.0,-20.0,0.0,0.0,4.0
2.0,2.0,1.0,100.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,10.53333333333334,5.0,32.0,0.0,5.0,31.0,-26.0,0.0,0.0,5.0
2.0,2.0,29.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,3.0,7.066666666666663,21.0,22.0,11.0,4.0,50.0,-46.0,0.0,0.0,5.0
2.0,2.0,35.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,25.31666666666668,3.0,23.0,11.0,9.0,27.0,-18.0,0.0,0.0,7.0
2.0,2.0,16.0,100.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,36.36666666666663,2.0,28.0,7.0,7.0,29.0,-22.0,0.0,0.0,5.0
2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,7.75,5.0,19.0,13.0,9.0,27.0,-18.0,0.0,0.0,7.0
2.0,2.0,20.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,11.099999999999996,4.0,26.0,7.0,14.0,22.0,-8.0,0.0,0.0,5.0
2.0,2.0,-98.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,13.000000000000007,24.0,22.0,8.0,1.0,53.0,-52.0,0.0,0.0,5.0
2.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,5.683333333333333,5.0,19.0,13.0,10.0,26.0,-16.0,0.0,0.0,8.0
2.0,2.0,34.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,0.0,2.0,4.0,2.0,12.783333333333335,6.0,23.0,8.0,8.0,28.0,-20.0,0.0,0.0,6.0
2.0,2.0,20.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,5.8500000000000005,0.0,28.0,26.0,8.0,46.0,-38.0,0.0,0.0,9.0
2.0,2.0,20.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,20.29999999999997,1.0,24.0,12.0,20.0,16.0,4.0,1.0,0.0,5.0
2.0,4.0,11.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,0.0,1.0,3.0,2.0,26.483333333333345,8.0,29.0,17.0,11.0,43.0,-32.0,0.0,0.0,6.0
2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,12.85000000000002,6.0,37.0,9.0,12.0,40.0,-28.0,0.0,0.0,6.0
2.0,5.0,96.0,100.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,17.083333333333346,10.0,15.0,25.0,18.0,32.0,-14.0,0.0,0.0,1.0
2.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,5.463333333333335,3.0,21.0,13.0,17.0,19.0,-2.0,0.0,0.0,7.0
2.0,4.0,20.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,11.966666666666665,11.0,30.0,11.0,8.0,44.0,-36.0,0.0,0.0,7.0
2.0,2.0,12.0,4.0,2.0,1.0,2.0,3.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,7.083333333333336,12.0,26.0,16.0,1.0,53.0,-52.0,0.0,0.0,6.0
2.0,4.0,19.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,6.866666666666662,4.0,20.0,13.0,8.0,28.0,-20.0,0.0,0.0,3.0
1.0,1.0,11.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,5.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,-1.0,2.0,4.0,2.0,13.083333333333329,0.0,19.0,17.0,17.0,19.0,-2.0,0.0,0.0,7.0
2.0,2.0,27.0,-98.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,10.949999999999998,14.0,32.0,8.0,8.0,46.0,-38.0,0.0,1.0,7.0
1.0,5.0,19.0,100.0,2.0,1.0,2.0,3.0,3.0,1.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.0,1.0,4.0,2.0,13.433333333333325,7.0,32.0,15.0,16.0,38.0,-22.0,0.0,0.0,1.0
2.0,4.0,19.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,1.0,14.683333333333346,5.0,16.0,16.0,7.0,29.0,-22.0,0.0,0.0,7.0
1.0,4.0,11.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,-1.0,2.0,3.0,3.0,15.89999999999998,4.0,27.0,3.0,20.0,14.0,6.0,1.0,0.0,6.0
2.0,2.0,16.0,100.0,4.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,17.31666666666667,14.0,24.0,14.0,9.0,43.0,-34.0,0.0,0.0,3.0
2.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,7.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,4.929999999999997,1.0,31.0,5.0,11.0,25.0,-14.0,0.0,0.0,7.0
2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,13.000000000000005,12.0,28.0,14.0,7.0,47.0,-40.0,0.0,0.0,7.0
2.0,4.0,36.0,100.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,-98.0,0.0,1.0,3.0,3.0,13.05,10.0,25.0,17.0,10.0,42.0,-32.0,0.0,0.0,6.0
2.0,4.0,16.0,100.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,3.0,22.43333333333333,10.0,24.0,20.0,10.0,44.0,-34.0,0.0,0.0,2.0
2.0,4.0,11.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,4.0,1.0,11.216666666666665,3.0,41.0,10.0,17.0,37.0,-20.0,0.0,0.0,7.0
2.0,4.0,11.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,11.03333333333332,3.0,21.0,13.0,14.0,22.0,-8.0,0.0,0.0,8.0
2.0,2.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,23.56666666666667,4.0,34.0,16.0,16.0,38.0,-22.0,0.0,0.0,7.0
2.0,4.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,3.0,0.0,2.0,4.0,1.0,24.26666666666665,1.0,26.0,10.0,24.0,12.0,12.0,1.0,0.0,4.0
2.0,2.0,6.0,-98.0,3.0,2.0,4.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,41.7,16.0,27.0,11.0,16.0,38.0,-22.0,0.0,1.0,4.0
2.0,2.0,11.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,6.8500000000000005,3.0,27.0,7.0,12.0,24.0,-12.0,0.0,0.0,8.0
2.0,2.0,29.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,14.033333333333326,17.0,25.0,12.0,6.0,48.0,-42.0,0.0,0.0,7.0
1.0,2.0,19.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,-1.0,1.0,4.0,3.0,13.499999999999993,6.0,36.0,12.0,9.0,45.0,-36.0,0.0,0.0,7.0
